Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-16,28.493,28.847,27.893,28.578,4884300,0.0,0.0
2020-09-17,28.124,28.998,27.746,28.965,4735100,0.0,0.0
2020-09-18,28.814,29.475,28.814,29.088,8061000,0.0,0.0
2020-09-21,28.615,29.069,27.605,27.879,4516900,0.0,0.0
2020-09-22,27.879,28.653,27.86,28.587,4719700,0.0,0.0
2020-09-23,28.719,28.738,27.491,27.501,3348800,0.0,0.0
2020-09-24,27.51,28.313,27.198,28.228,4269300,0.0,0.0
2020-09-25,27.775,28.814,27.727,28.804,2845700,0.0,0.0
2020-09-28,29.05,29.815,28.748,29.041,7027600,0.0,0.0
2020-09-29,28.823,28.993,28.417,28.814,6851300,0.0,0.0
2020-09-30,28.918,29.513,28.672,28.852,5066600,0.0,0.0
2020-10-01,29.022,29.343,28.861,29.069,3730300,0.0,0.0
2020-10-02,28.663,29.777,28.587,29.503,2483100,0.0,0.0
2020-10-05,29.891,30.675,29.891,30.306,5088600,0.0,0.0
2020-10-06,30.552,30.599,29.711,29.768,2439400,0.0,0.0
2020-10-07,30.165,30.505,30.127,30.344,2209700,0.0,0.0
2020-10-08,30.524,30.672,29.881,30.184,2276400,0.0,0.0
2020-10-09,30.146,30.75,29.957,30.448,2700800,0.0,0.0
2020-10-12,30.788,31.327,30.42,31.176,3302600,0.0,0.0
2020-10-13,31.459,31.62,30.269,30.694,3534500,0.0,0.0
2020-10-14,30.873,31.223,30.637,30.713,3443600,0.0,0.0
2020-10-15,30.316,30.854,30.24,30.798,2691600,0.0,0.0
2020-10-16,31.1,31.431,30.628,30.949,3723000,0.0,0.0
2020-10-19,30.987,31.176,30.297,30.533,5529300,0.0,0.0
2020-10-20,30.656,31.931,30.562,31.393,3944800,0.0,0.0
2020-10-21,31.232,31.591,31.081,31.506,2909800,0.0,0.0
2020-10-22,31.317,32.243,31.317,32.016,3987700,0.0,0.0
2020-10-23,32.026,33.027,31.988,32.999,5072400,0.0,0.0
2020-10-26,32.545,32.545,31.431,31.846,5196800,0.0,0.0
2020-10-27,31.96,32.064,31.28,31.742,4032300,0.0,0.0
2020-10-28,31.109,31.894,30.949,31.459,6485900,0.0,0.0
2020-10-29,31.999,32.936,31.184,32.264,11949600,0.08,0.0
2020-10-30,32.169,33.031,31.251,31.62,6741100,0.0,0.0
2020-11-02,32.198,33.268,32.075,33.239,6313000,0.0,0.0
2020-11-03,33.571,35.048,33.552,34.991,6733100,0.0,0.0
2020-11-04,33.741,35.417,33.618,34.83,9039400,0.0,0.0
2020-11-05,35.522,36.27,35.398,36.175,5778100,0.0,0.0
2020-11-06,36.488,36.961,36.123,36.885,3443000,0.0,0.0
2020-11-09,38.58,39.111,36.63,36.743,7186400,0.0,0.0
2020-11-10,36.961,37.264,35.588,35.806,5588400,0.0,0.0
2020-11-11,36.45,36.677,35.881,36.042,4633000,0.0,0.0
2020-11-12,35.986,36.871,35.782,35.948,8192500,0.0,0.0
2020-11-13,36.203,36.563,36.118,36.26,5498900,0.0,0.0
2020-11-16,37.16,38.363,36.44,38.353,6135600,0.0,0.0
2020-11-17,39.253,39.281,37.747,38.221,6882700,0.0,0.0
2020-11-18,38.145,38.438,37.283,37.302,5997200,0.0,0.0
2020-11-19,36.933,37.198,36.469,37.056,8524800,0.0,0.0
2020-11-20,36.866,37.027,36.184,36.497,4338700,0.0,0.0
2020-11-23,36.933,37.065,36.364,36.715,6231700,0.0,0.0
2020-11-24,36.876,37.468,36.393,37.283,7022300,0.0,0.0
2020-11-25,36.989,37.16,36.478,36.563,4280300,0.0,0.0
2020-11-27,36.639,36.781,35.474,35.806,5923500,0.0,0.0
2020-11-30,35.749,36.44,35.427,36.052,21169200,0.0,0.0
2020-12-01,36.592,36.876,35.559,35.607,6595200,0.0,0.0
2020-12-02,35.219,35.304,34.622,34.878,5578000,0.0,0.0
2020-12-03,35.219,35.768,34.66,34.745,5411900,0.0,0.0
2020-12-04,35.294,35.957,35.091,35.702,5534700,0.0,0.0
2020-12-07,35.559,35.702,34.764,34.887,3825100,0.0,0.0
2020-12-08,34.698,35.578,34.669,35.323,4022800,0.0,0.0
2020-12-09,35.427,35.976,35.408,35.834,4134800,0.0,0.0
2020-12-10,35.673,36.431,35.291,35.55,4095700,0.0,0.0
2020-12-11,35.19,35.408,34.811,35.19,3102600,0.0,0.0
2020-12-14,35.512,35.559,34.584,34.679,6301200,0.0,0.0
2020-12-15,35.133,35.9,34.584,35.673,4832100,0.0,0.0
2020-12-16,35.73,36.005,35.361,35.986,3990600,0.0,0.0
2020-12-17,36.374,36.805,36.222,36.649,4095200,0.0,0.0
2020-12-18,36.696,36.8,35.616,36.734,9683100,0.0,0.0
2020-12-21,35.986,36.667,35.92,36.478,2835900,0.0,0.0
2020-12-22,36.374,36.592,35.965,36.127,3303800,0.12,0.0
2020-12-23,36.212,36.478,35.908,36.25,2367600,0.0,0.0
2020-12-24,36.013,36.326,35.956,35.994,1395100,0.0,0.0
2020-12-28,36.203,37.456,35.861,35.87,3209700,0.0,0.0
2020-12-29,36.098,36.269,34.844,35.31,3748700,0.0,0.0
2020-12-30,35.443,35.908,35.386,35.842,3051000,0.0,0.0
2020-12-31,35.737,35.918,35.072,35.832,2096800,0.0,0.0
2021-01-04,36.431,36.459,35.129,35.177,4584200,0.0,0.0
2021-01-05,35.148,36.269,34.958,36.041,3701500,0.0,0.0
2021-01-06,36.402,38.245,36.402,38.045,6211500,0.0,0.0
2021-01-07,38.387,39.128,37.998,39.033,7771900,0.0,0.0
2021-01-08,39.138,39.28,37.998,38.653,6964100,0.0,0.0
2021-01-11,37.884,39.749,37.855,39.489,3761400,0.0,0.0
2021-01-12,39.48,39.841,38.995,39.651,4436100,0.0,0.0
2021-01-13,39.347,39.793,38.786,39.309,3948600,0.0,0.0
2021-01-14,39.328,39.508,38.691,38.758,3748900,0.0,0.0
2021-01-15,38.568,38.568,37.59,38.359,4501100,0.0,0.0
2021-01-19,38.663,38.929,38.188,38.349,3383000,0.0,0.0
2021-01-20,38.387,38.387,37.703,38.036,4654700,0.0,0.0
2021-01-21,38.378,38.378,37.248,37.751,4647200,0.0,0.0
2021-01-22,37.238,38.102,37.143,37.532,2585000,0.0,0.0
2021-01-25,37.02,37.102,35.338,36.944,9176800,0.0,0.0
2021-01-26,36.944,37.096,35.433,35.452,4945100,0.0,0.0
2021-01-27,34.768,34.939,32.498,34.417,8138300,0.0,0.0
2021-01-28,34.968,36.526,34.598,36.288,8108500,0.0,0.0
2021-01-29,35.994,36.858,35.88,36.573,16346400,0.0,0.0
2021-02-01,37.238,37.475,36.621,36.725,4731700,0.0,0.0
2021-02-02,37.162,37.428,36.507,36.554,2902000,0.0,0.0
2021-02-03,36.383,36.725,36.056,36.241,2987900,0.0,0.0
2021-02-04,36.45,36.602,35.965,36.412,3439000,0.0,0.0
2021-02-05,36.098,37.988,36.098,37.191,4409600,0.0,0.0
2021-02-08,37.551,38.112,37.371,37.713,4544800,0.0,0.0
2021-02-09,35.243,36.364,35.101,35.386,12941200,0.0,0.0
2021-02-10,35.775,36.051,34.958,35.329,7926400,0.0,0.0
2021-02-11,35.433,35.599,34.797,35.338,11064800,0.0,0.0
2021-02-12,35.148,35.528,34.92,35.414,5472800,0.0,0.0
2021-02-16,35.585,35.647,34.934,35.538,4174600,0.0,0.0
2021-02-17,35.367,35.499,34.863,35.376,3844400,0.0,0.0
2021-02-18,35.234,35.367,34.542,34.816,3961800,0.0,0.0
2021-02-19,35.148,35.87,35.11,35.756,3225600,0.0,0.0
2021-02-22,35.538,35.975,35.405,35.433,3017600,0.0,0.0
2021-02-23,34.987,35.329,34.027,35.243,4340100,0.0,0.0
2021-02-24,35.015,35.633,34.858,35.576,5952400,0.0,0.0
2021-02-25,35.215,35.405,34.141,34.331,4449900,0.0,0.0
2021-02-26,34.569,35.148,34.217,34.702,5375200,0.0,0.0
2021-03-01,34.92,35.685,34.882,35.338,4156800,0.0,0.0
2021-03-02,35.528,35.547,34.844,35.281,4431900,0.0,0.0
2021-03-03,35.006,35.697,34.797,35.262,7100100,0.0,0.0
2021-03-04,35.101,35.348,33.305,33.742,6859200,0.0,0.0
2021-03-05,34.312,35.186,33.011,35.091,7047300,0.0,0.0
2021-03-08,34.949,35.899,34.483,35.205,4659800,0.0,0.0
2021-03-09,35.481,35.823,35.243,35.262,3643400,0.0,0.0
2021-03-10,35.728,37.143,35.604,36.839,6976500,0.0,0.0
2021-03-11,37.304,37.589,36.678,37.266,5156100,0.0,0.0
2021-03-12,37.048,37.637,36.972,37.608,2546200,0.0,0.0
2021-03-15,37.257,37.751,37.143,37.618,3634300,0.0,0.0
2021-03-16,37.637,37.665,36.393,36.64,5740800,0.0,0.0
2021-03-17,36.868,37.39,36.507,37.38,4066000,0.0,0.0
2021-03-18,37.428,39.518,37.428,38.948,10045200,0.0,0.0
