Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-10-24,160.958,161.454,157.883,157.966,1070800,0.0,0.0
2017-10-25,158.582,158.988,156.53,157.883,1062400,0.0,0.0
2017-10-26,151.169,154.876,148.944,153.53,2974400,0.0,0.0
2017-10-27,153.034,156.109,152.666,155.553,1041400,0.0,0.0
2017-10-30,155.289,157.094,154.876,156.943,796600,0.0,0.0
2017-10-31,156.943,156.943,155.417,155.816,682100,0.0,0.0
2017-11-01,156.432,156.432,154.801,155.267,691400,0.0,0.0
2017-11-02,155.59,157.989,155.38,156.628,811700,0.0,0.0
2017-11-03,156.553,157.552,155.741,157.109,759600,0.0,0.0
2017-11-06,157.5,159.808,157.139,157.372,764300,0.0,0.0
2017-11-07,157.146,159.605,156.981,159.003,882200,0.0,0.0
2017-11-08,159.206,160.838,158.846,160.282,760300,0.0,0.0
2017-11-09,159.958,160.567,158.65,158.913,532500,0.0,0.0
2017-11-10,158.718,159.537,157.267,159.026,736600,0.0,0.0
2017-11-13,159.131,160.808,159.026,160.327,609500,0.0,0.0
2017-11-14,159.71,160.357,158.966,160.079,640900,0.0,0.0
2017-11-15,159.966,160.815,157.522,157.921,795700,0.0,0.0
2017-11-16,157.417,161.454,157.327,160.642,938600,0.0,0.0
2017-11-17,159.951,160.695,159.131,159.274,681500,0.0,0.0
2017-11-20,159.244,159.59,158.462,158.718,358400,0.0,0.0
2017-11-21,159.049,159.049,157.816,158.876,683700,0.0,0.0
2017-11-22,158.372,159.139,157.365,158.853,512000,0.0,0.0
2017-11-24,159.312,160.357,158.988,159.981,257000,0.0,0.0
2017-11-27,160.462,162.477,159.936,161.59,957800,0.0,0.0
2017-11-28,160.297,160.785,154.876,157.455,1566800,0.0,0.0
2017-11-29,157.034,159.199,156.177,158.079,827700,0.0,0.0
2017-11-30,158.417,160.522,157.71,160.229,1257700,0.0,0.0
2017-12-01,160.868,161.071,159.086,159.44,809800,0.0,0.0
2017-12-04,158.785,160.146,157.312,157.861,1133000,0.0,0.0
2017-12-05,159.53,159.861,157.853,158.673,676100,0.0,0.0
2017-12-06,158.785,160.319,158.387,159.237,821300,0.0,0.0
2017-12-07,158.973,159.079,156.372,156.635,815100,0.0,0.0
2017-12-08,156.906,159.086,156.568,158.515,691000,0.0,0.0
2017-12-11,158.222,159.169,157.304,159.146,721100,0.0,0.0
2017-12-12,159.146,161.218,159.116,160.695,759700,2.0,0.0
2017-12-13,160.353,161.666,160.179,161.332,730400,0.0,0.0
2017-12-14,160.975,161.659,159.716,160.163,525800,0.0,0.0
2017-12-15,161.431,161.446,159.526,160.573,1158900,0.0,0.0
2017-12-18,160.907,163.526,160.695,160.975,823300,0.0,0.0
2017-12-19,160.983,161.325,157.773,158.031,713500,0.0,0.0
2017-12-20,157.871,158.516,155.609,155.708,801500,0.0,0.0
2017-12-21,156.277,156.277,154.539,154.623,645000,0.0,0.0
2017-12-22,155.412,156.786,155.139,156.33,500800,0.0,0.0
2017-12-26,156.786,158.585,156.771,157.894,331700,0.0,0.0
2017-12-27,158.289,159.04,158.084,158.843,379300,0.0,0.0
2017-12-28,158.721,159.374,157.947,158.812,666700,0.0,0.0
2017-12-29,159.184,159.807,158.349,158.63,620100,0.0,0.0
2018-01-02,159.427,159.518,156.034,156.596,812300,0.0,0.0
2018-01-03,156.619,157.613,156.156,156.938,580000,0.0,0.0
2018-01-04,156.277,157.12,153.75,154.16,799600,0.0,0.0
2018-01-05,154.327,154.866,153.097,153.257,644600,0.0,0.0
2018-01-08,153.386,154.949,153.272,154.479,768600,0.0,0.0
2018-01-09,154.888,154.987,152.49,152.672,659300,0.0,0.0
2018-01-10,151.549,151.852,148.232,148.847,1133200,0.0,0.0
2018-01-11,149.37,149.803,148.012,148.854,1093600,0.0,0.0
2018-01-12,148.778,149.143,146.79,146.904,957400,0.0,0.0
2018-01-16,147.397,150.608,146.881,147.055,1034200,0.0,0.0
2018-01-17,147.852,149.537,147.579,148.528,737900,0.0,0.0
2018-01-18,148.095,148.52,146.183,146.676,1241000,0.0,0.0
2018-01-19,147.177,147.625,146.259,146.911,646100,0.0,0.0
2018-01-22,147.352,147.716,146.114,147.078,909600,0.0,0.0
2018-01-23,147.245,150.699,146.911,150.35,982000,0.0,0.0
2018-01-24,150.145,150.289,147.481,147.944,687000,0.0,0.0
2018-01-25,147.245,147.837,144.832,146.16,855500,0.0,0.0
2018-01-26,146.691,147.002,144.741,146.372,1083200,0.0,0.0
2018-01-29,146.107,146.433,144.323,146.137,1121900,0.0,0.0
2018-01-30,146.137,147.465,144.407,146.942,1535500,0.0,0.0
2018-01-31,146.858,148.581,145.636,148.581,2749400,0.0,0.0
2018-02-01,148.839,149.203,144.748,144.953,1125600,0.0,0.0
2018-02-02,144.285,145.689,142.987,144.445,974000,0.0,0.0
2018-02-05,143.807,145.522,139.101,140.399,1088800,0.0,0.0
2018-02-06,138.881,142.001,137.325,140.718,1566400,0.0,0.0
2018-02-07,140.149,143.162,139.473,140.68,1021700,0.0,0.0
2018-02-08,140.68,141.135,136.984,136.991,1213700,0.0,0.0
2018-02-09,137.948,143.223,137.158,142.054,2002100,0.0,0.0
2018-02-12,142.41,143.124,138.843,142.555,1405600,0.0,0.0
2018-02-13,142.653,144.422,142.312,143.602,1054500,0.0,0.0
2018-02-14,142.547,142.805,140.179,141.765,963800,0.0,0.0
2018-02-15,142.327,145.234,141.932,144.574,931900,0.0,0.0
2018-02-16,144.194,144.938,141.947,143.261,1112600,0.0,0.0
2018-02-20,142.41,144.399,141.105,141.409,1377200,0.0,0.0
2018-02-21,141.91,147.412,140.999,144.779,2526900,0.0,0.0
2018-02-22,145.446,147.526,144.794,146.593,1466500,0.0,0.0
2018-02-23,146.737,148.566,146.365,148.52,778200,0.0,0.0
2018-02-26,148.801,149.833,146.722,148.672,879900,0.0,0.0
2018-02-27,149.173,150.084,146.122,146.426,979400,0.0,0.0
2018-02-28,147.109,149.279,146.577,147.579,1152600,0.0,0.0
2018-03-01,147.427,150.653,146.547,148.847,1195900,0.0,0.0
2018-03-02,148.9,149.985,146.357,148.004,950600,0.0,0.0
2018-03-05,148.073,151.04,148.073,149.788,1146900,0.0,0.0
2018-03-06,149.37,151.101,148.323,150.403,711800,0.0,0.0
2018-03-07,149.773,150.972,149.067,150.289,583900,0.0,0.0
2018-03-08,150.388,152.171,149.621,151.655,756600,0.0,0.0
2018-03-09,151.86,152.103,150.031,151.769,884100,0.0,0.0
2018-03-12,151.769,152.11,150.706,151.351,1004300,0.0,0.0
2018-03-13,151.804,152.57,150.853,151.344,1022200,2.0,0.0
2018-03-14,151.712,152.172,147.97,149.205,1903300,0.0,0.0
2018-03-15,149.335,149.787,148.522,149.634,675900,0.0,0.0
2018-03-16,149.902,151.957,149.711,151.811,1136300,0.0,0.0
2018-03-19,151.834,151.865,149.925,150.822,840200,0.0,0.0
2018-03-20,150.96,152.302,150.669,151.827,886800,0.0,0.0
2018-03-21,151.995,153.03,150.385,152.202,1108300,0.0,0.0
2018-03-22,152.049,153.261,149.971,150.033,1045900,0.0,0.0
2018-03-23,150.048,151.259,147.71,148.009,850400,0.0,0.0
2018-03-26,148.952,150.991,148.369,150.738,703800,0.0,0.0
2018-03-27,151.037,153.207,148.936,151.88,921700,0.0,0.0
2018-03-28,152.31,156.266,151.819,154.963,1249500,0.0,0.0
2018-03-29,154.94,155.561,152.77,153.636,986800,0.0,0.0
2018-04-02,154.142,154.786,151.819,152.885,762700,0.0,0.0
2018-04-03,152.892,154.618,151.252,153.812,694600,0.0,0.0
2018-04-04,153.606,156.979,153.099,156.435,896200,0.0,0.0
2018-04-05,156.09,156.09,152.862,154.38,863300,0.0,0.0
2018-04-06,154.564,155.515,152.425,152.785,724200,0.0,0.0
2018-04-09,153.03,154.564,152.409,153.199,806500,0.0,0.0
2018-04-10,153.299,155.024,153.084,153.682,701500,0.0,0.0
2018-04-11,153.261,154.541,152.187,152.325,581900,0.0,0.0
2018-04-12,152.333,152.471,149.803,150.508,718200,0.0,0.0
2018-04-13,150.838,151.29,149.803,151.252,654700,0.0,0.0
2018-04-16,151.995,152.417,150.539,151.106,755600,0.0,0.0
2018-04-17,151.804,153.007,150.93,152.241,778300,0.0,0.0
2018-04-18,152.701,152.862,151.497,151.742,596400,0.0,0.0
2018-04-19,151.313,151.42,147.403,148.576,734500,0.0,0.0
2018-04-20,149.067,149.343,147.365,147.779,970000,0.0,0.0
2018-04-23,148.231,148.285,147.219,147.886,786500,0.0,0.0
2018-04-24,147.533,149.143,147.242,148.553,998400,0.0,0.0
2018-04-25,148.269,149.588,147.349,148.515,748600,0.0,0.0
2018-04-26,150.654,155.729,150.01,153.199,1829300,0.0,0.0
2018-04-27,152.762,155.821,152.095,155.216,748000,0.0,0.0
2018-04-30,155.906,156.389,154.541,154.702,896500,0.0,0.0
2018-05-01,154.748,157.669,153.858,156.787,1253200,0.0,0.0
2018-05-02,155.844,157.937,154.188,156.933,858500,0.0,0.0
2018-05-03,157.309,158.896,156.327,157.868,1156500,0.0,0.0
2018-05-04,157.615,159.524,157.232,159.003,495100,0.0,0.0
2018-05-07,158.965,161.188,158.006,160.989,851000,0.0,0.0
2018-05-08,161.004,161.648,160.368,161.027,1118000,0.0,0.0
2018-05-09,161.372,162.215,160.391,162.185,549800,0.0,0.0
2018-05-10,162.836,164.009,162.154,162.422,653900,0.0,0.0
2018-05-11,163.059,163.419,161.978,162.231,698200,0.0,0.0
2018-05-14,162.131,163.066,159.478,160.575,658700,0.0,0.0
2018-05-15,159.317,160.13,157.408,157.868,957300,0.0,0.0
2018-05-16,158.673,159.064,156.971,157.631,598800,0.0,0.0
2018-05-17,156.879,157.631,155.875,156.281,597700,0.0,0.0
2018-05-18,156.481,157.186,154.748,156.09,784100,0.0,0.0
2018-05-21,156.481,157.838,155.162,157.094,563200,0.0,0.0
2018-05-22,156.979,157.37,155.929,156.488,616100,0.0,0.0
2018-05-23,157.071,159.325,157.017,158.451,571700,0.0,0.0
2018-05-24,158.658,159.31,157.914,158.811,563900,0.0,0.0
2018-05-25,159.563,160.483,158.888,159.846,439700,0.0,0.0
2018-05-29,159.831,160.958,159.057,160.889,883200,0.0,0.0
2018-05-30,160.713,163.204,160.291,162.714,506800,0.0,0.0
2018-05-31,161.778,163.059,160.897,162.415,1553200,0.0,0.0
2018-06-01,162.499,162.622,161.004,162.246,559800,0.0,0.0
2018-06-04,162.921,164.109,162.024,164.109,582000,0.0,0.0
2018-06-05,164.308,165.144,163.089,163.212,810700,0.0,0.0
2018-06-06,162.967,164.492,162.56,163.764,695700,0.0,0.0
2018-06-07,164.232,165.251,163.381,164.945,834300,0.0,0.0
2018-06-08,165.129,166.187,164.316,166.026,769700,0.0,0.0
2018-06-11,166.072,166.632,165.175,166.095,767700,0.0,0.0
2018-06-12,165.986,167.65,165.422,167.085,813300,2.0,0.0
2018-06-13,167.635,168.3,164.122,164.3,701600,0.0,0.0
2018-06-14,164.447,166.838,164.447,165.956,634700,0.0,0.0
2018-06-15,166.412,167.728,165.406,165.615,1313900,0.0,0.0
2018-06-18,165.538,166.853,164.671,166.126,627300,0.0,0.0
2018-06-19,165.197,168.966,165.151,167.975,1145400,0.0,0.0
2018-06-20,168.029,169.546,167.526,169.105,757400,0.0,0.0
2018-06-21,168.904,171.813,168.641,171.666,1002000,0.0,0.0
2018-06-22,171.635,175.079,171.171,174.855,1176300,0.0,0.0
2018-06-25,174.383,175.079,172.889,174.615,1137700,0.0,0.0
